,Unnamed: 0.1,Unnamed: 0,country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,Gini coefficient,stance_positivity_score,Success
118,118,1679,33,Spain,10,10.0,2015-12-20,201512,33420,Citizens - Party of the Citizens,C's,40,,297,5,2016.0,0.854,0.712,13.94,0.0,,40.0,350.0,1,111,2023-1,5051.0,0.119,0.0,0.0,0.079,2.257,0.0,0.059,2.059,1.445,0.0,0.059,1.98,1.564,0.297,0.218,0.198,0.832,12.314,2.415,0.158,1.029,3.168,5.761,0.139,0.02,0.218,0.257,5.207,0.198,1.92,12.512,0.198,0.0,1.049,0.0,3.286,4.732,3.603,3.88,8.751,0.218,7.187,0.079,0.535,0.356,0.079,0.416,1.049,1.069,0.297,0.257,3.168,0.0,2.673,0.416,0.198,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0,1.148,0.832,1.386,0.0,0.0,0.178,0.158,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.099,0.436,0.0,0.356,1.049,0.04,1.069,0.0,0.139,0.158,0.0,0.0,0.257,0.0,2.673,0.0,-16.036,6.098,2.079,12.631,0.059,2023a,BJINRR,0.3618142,51.71100000000001,1
119,119,1680,33,Spain,10,10.0,2015-12-20,201512,33610,People's Party,PP,60,,297,5,2016.0,0.854,0.712,28.705,0.0,,123.0,350.0,1,111,2023-1,2377.0,0.841,0.0,0.0,0.168,4.417,0.0,0.084,3.113,3.071,0.0,0.0,2.861,3.702,0.799,0.0,0.042,0.589,5.974,1.767,0.673,0.294,2.314,2.398,0.084,0.042,0.0,0.421,4.67,0.042,6.689,11.191,0.084,0.0,2.272,0.0,2.23,1.851,3.955,5.048,10.938,0.463,3.87,0.0,1.641,0.0,0.252,0.0,3.281,2.061,0.0,0.0,1.557,0.0,2.692,0.547,0.799,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0,0.883,1.977,2.945,0.0,0.421,0.337,0.631,0.0,0.042,0.0,0.0,0.0,0.0,2.23,1.388,0.252,0.0,0.0,3.281,0.0,2.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.692,0.0,-4.249,2.566,2.566,15.987,0.084,2023a,PQGFFS,0.3618142,68.993,1
120,120,1681,33,Spain,10,10.0,2015-12-20,201512,33902,Basque Nationalist Party,PNV/EAJ,90,,297,5,2016.0,0.854,0.712,1.199,0.0,,6.0,350.0,1,111,2023-1,443.0,1.354,0.0,0.0,0.0,0.0,0.0,0.0,0.677,3.16,0.0,0.0,8.352,6.772,0.0,0.0,14.898,0.0,3.612,0.451,0.677,0.0,2.935,2.257,0.0,0.451,0.0,0.903,3.837,2.935,6.546,10.835,0.226,0.0,4.515,0.0,6.546,1.129,0.0,2.032,9.029,0.451,1.129,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.0,3.16,0.0,0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.352,5.869,0.0,0.0,0.903,0.677,0.0,0.0,0.0,0.0,0.0,0.0,6.546,0.0,0.0,0.0,0.0,0.0,0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903,0.0,-5.418,2.483,4.515,11.061,0.0,2023a,6E3Y19,0.3618142,48.983,1
121,121,1682,33,Spain,10,10.0,2015-12-20,201512,33905,Catalan Republican Left,ERC,90,,297,5,2016.0,0.854,0.712,2.387,0.0,,9.0,350.0,1,111,2023-1,601.0,1.997,0.0,0.0,0.0,0.166,0.0,0.998,4.825,2.829,0.0,0.0,2.329,4.659,0.0,0.0,25.957,0.0,4.992,3.328,0.0,0.0,2.662,8.319,0.832,1.498,0.0,0.0,1.331,0.0,1.997,3.993,0.333,0.0,0.0,0.0,1.165,0.998,1.83,3.827,9.151,0.0,2.496,0.0,0.0,0.166,0.0,0.166,0.0,1.498,2.329,0.333,1.664,0.0,1.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499,1.83,3.494,0.0,0.0,1.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165,0.0,0.0,0.166,0.0,0.0,0.0,0.998,0.499,1.165,1.165,0.0,0.0,0.333,0.0,1.331,0.0,-26.622,9.484,0.0,12.978,0.998,2023a,SX4BJF,0.3618142,38.603,1
122,122,1683,33,Spain,10,10.0,2015-12-20,201512,33907,Canarian Coalition and Canarian Nationalist Party,CC-PNC,90,,297,5,2016.0,0.854,0.712,0.325,0.0,,1.0,350.0,1,111,2023-1,633.0,1.738,0.0,0.0,0.0,0.0,0.0,0.158,2.212,0.79,0.0,0.0,0.948,0.79,0.0,0.474,14.376,0.0,1.264,0.474,0.474,0.316,4.107,0.948,0.158,1.106,3.791,0.0,9.005,0.158,5.371,13.27,0.79,0.0,0.316,0.0,4.107,0.316,0.948,10.742,7.899,0.316,3.318,0.0,0.0,0.0,0.0,0.158,0.948,0.474,0.0,0.0,2.528,0.0,5.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948,0.632,0.0,0.0,0.158,0.474,0.0,0.0,0.0,0.0,0.0,0.0,4.107,0.0,0.0,0.0,0.0,0.948,0.158,0.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.213,0.0,-14.692,1.896,0.632,18.641,0.158,2023a,PX7SNO,0.3618142,65.243,1
123,123,1684,33,Spain,10,10.0,2016-06-26,201606,33025,United We Can,,90,,297,5,2016.0,0.854,0.712,13.416,0.0,,45.0,350.0,8,120,2023-1,344.0,0.872,0.0,0.0,0.581,0.0,0.0,0.0,0.581,0.291,0.0,0.291,3.488,7.849,0.0,0.872,1.744,0.0,4.07,2.907,0.872,0.0,1.744,7.558,0.0,0.291,0.872,0.0,4.942,2.907,0.581,2.035,0.581,1.163,0.581,0.0,7.849,10.174,0.581,7.558,14.535,0.0,2.616,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.0,0.0,7.558,0.0,1.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581,0.0,0.0,3.488,5.814,0.0,0.0,2.035,0.872,0.0,0.0,0.0,0.0,0.0,0.0,7.849,0.0,0.0,0.0,0.0,0.0,0.291,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163,0.0,-36.919,8.14,0.581,22.093,0.0,2023a,7PYMAP,0.35759893,46.80199999999999,1
124,124,1685,33,Spain,10,10.0,2016-06-26,201606,33095,Basque Country Unite,EH Bildu,90,,297,5,2016.0,0.854,0.712,0.768,0.0,,2.0,350.0,8,120,2023-1,116.0,5.172,0.0,0.0,0.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.966,6.034,0.0,0.862,18.103,0.0,0.0,12.069,4.31,0.0,1.724,0.862,0.0,0.0,0.0,0.0,0.0,1.724,0.0,0.0,0.862,1.724,0.0,0.0,2.586,0.862,0.0,4.31,5.172,0.0,1.724,0.0,0.0,0.0,0.0,2.586,0.0,6.034,0.0,0.0,3.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862,3.448,15.517,2.586,0.0,0.0,3.448,4.31,0.0,0.0,0.0,0.0,0.0,0.0,2.586,0.0,0.0,0.0,0.0,0.0,5.172,6.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.345,1.724,0.0,9.483,0.0,2023a,G43XJR,0.35759893,24.136000000000003,1
125,125,1686,33,Spain,10,10.0,2016-06-26,201606,33096,In Common We Can,,90,,297,5,2016.0,0.854,0.712,3.547,0.0,,12.0,350.0,8,120,2023-1,2257.0,1.063,0.0,0.0,0.222,0.0,1.551,0.31,0.665,0.532,0.0,0.089,4.386,9.349,0.0,0.0,4.785,0.0,1.949,1.019,0.133,0.0,0.487,7.665,0.177,0.044,0.31,0.0,2.393,1.019,0.31,6.292,1.374,0.399,0.0,0.044,5.051,6.159,2.57,6.203,14.178,0.0,6.69,0.0,0.0,0.044,0.0,1.861,0.133,2.393,0.93,0.0,6.07,0.0,0.62,0.044,0.089,0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.089,4.298,5.716,0.0,0.0,3.633,0.133,0.0,0.0,0.0,0.0,0.0,0.62,4.431,0.0,0.0,0.0,0.044,0.133,1.019,0.975,1.418,0.266,0.665,0.0,0.0,0.0,0.0,0.62,0.0,-41.427,9.216,0.0,20.381,1.861,2023a,YOMRRJ,0.35759893,44.43999999999999,1
126,126,1687,33,Spain,10,10.0,2016-06-26,201606,33097,In Tide,,90,,297,5,2016.0,0.854,0.712,1.445,0.0,,5.0,350.0,8,120,2023-1,300.0,2.333,0.0,0.0,0.667,0.0,1.0,0.333,3.333,0.0,0.0,0.0,2.0,7.667,0.0,0.333,4.667,0.0,5.333,2.0,0.0,0.0,1.0,10.0,1.0,0.0,0.333,0.0,1.667,0.333,0.667,2.667,1.0,0.667,0.0,0.0,4.0,6.0,3.667,10.0,11.333,0.0,4.667,0.0,0.0,0.0,0.0,2.667,0.0,0.667,2.0,0.0,4.667,0.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,2.0,3.333,0.0,0.0,4.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.333,0.0,-43.0,12.0,0.0,21.333,1.333,2023a,L7APO2,0.35759893,43.0,1
127,127,1688,33,Spain,10,10.0,2016-06-26,201606,33098,Valencian style,Compromís–Podemos–EUPV,90,,297,5,2016.0,0.854,0.712,2.743,0.0,,9.0,350.0,8,120,2023-1,1963.0,0.866,0.0,0.0,0.204,0.153,0.051,0.153,0.866,0.0,0.0,0.0,2.14,4.687,0.0,0.255,1.987,0.0,5.145,1.681,0.204,0.0,0.968,7.285,0.153,0.458,0.153,0.0,2.7,0.408,1.019,6.623,0.662,0.204,0.0,0.0,7.387,8.915,2.649,9.119,16.2,0.0,3.362,0.0,0.0,0.0,0.0,1.834,0.458,1.07,1.121,0.0,5.502,0.0,2.751,0.051,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.102,2.038,3.057,0.051,0.0,1.63,0.204,0.0,0.0,0.0,0.0,0.0,0.0,7.387,0.0,0.0,0.0,0.0,0.458,0.306,0.255,0.815,0.408,0.713,0.0,0.0,0.0,0.0,2.751,0.0,-34.488,8.1,0.0,25.318,0.204,2023a,N1GJ1A,0.35759893,53.288,1
128,128,1689,33,Spain,10,10.0,2016-06-26,201606,33210,We can,,20,,297,5,2016.0,0.854,0.712,,,,,350.0,1,120,2023-1,1748.0,1.201,0.0,0.0,0.4,0.114,0.286,0.0,1.487,0.229,0.0,0.0,4.005,7.208,0.0,0.343,1.659,0.0,8.524,2.517,0.114,0.0,0.858,7.208,0.057,0.286,0.343,0.0,2.117,0.286,0.915,8.467,1.087,0.572,0.0,0.0,3.375,6.693,8.867,6.636,11.156,0.0,5.32,0.0,0.343,0.114,0.0,2.117,0.114,0.0,0.286,0.0,3.375,0.0,1.03,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.057,3.947,4.062,0.0,0.0,3.146,0.114,0.0,0.0,0.0,0.0,0.0,0.0,3.375,0.343,0.0,0.0,0.114,0.114,0.286,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,1.03,0.0,-32.952,8.352,0.0,17.792,0.286,2023a,S8JAPM,0.35759893,45.477,0
129,129,1690,33,Spain,10,10.0,2016-06-26,201606,33320,Spanish Socialist Workers’ Party,PSOE,30,,297,5,2016.0,0.854,0.712,22.632,0.0,,85.0,350.0,1,120,2023-1,4788.0,1.441,0.0,0.0,0.188,1.713,0.125,0.23,4.845,2.715,0.0,0.125,3.237,5.493,0.125,0.564,1.274,0.042,5.159,2.924,0.773,0.146,3.091,5.973,0.0,0.501,0.125,0.0,3.739,0.334,2.318,9.085,0.23,0.021,0.668,0.0,4.094,1.399,3.759,7.999,13.889,0.0,3.112,0.0,0.397,0.084,0.0,1.316,0.835,1.107,0.835,0.0,2.485,0.0,0.961,0.0,0.167,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.209,3.028,3.801,0.0,0.501,1.19,0.752,0.0,0.021,0.0,0.0,0.0,0.104,3.989,0.272,0.125,0.0,0.084,0.835,0.668,1.107,0.0,0.23,0.606,0.0,0.0,0.0,0.0,0.961,0.0,-24.624,6.203,0.815,21.888,0.355,2023a,5IZNUV,0.35759893,56.556,1
130,130,1691,33,Spain,10,10.0,2016-06-26,201606,33420,Citizens - Party of the Citizens,C's,40,,297,5,2016.0,0.854,0.712,13.061,0.0,,32.0,350.0,1,120,2023-1,830.0,0.0,0.0,0.0,0.0,1.807,0.0,0.0,2.651,1.807,0.0,0.0,2.048,2.53,0.0,0.12,0.482,1.928,8.675,3.012,0.0,0.843,3.253,8.795,0.12,0.0,0.602,0.241,1.325,0.0,0.12,12.892,0.241,0.0,1.687,0.0,2.892,4.217,2.771,5.663,11.566,0.0,9.88,0.0,0.723,0.12,0.0,0.241,0.602,0.723,0.0,0.12,2.892,0.0,1.325,1.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361,1.687,2.289,0.0,0.0,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.892,0.361,0.361,0.0,0.12,0.602,0.0,0.723,0.0,0.0,0.0,0.0,0.12,0.0,0.0,1.325,0.0,-27.349,9.157,2.53,17.229,0.0,2023a,R2RYPI,0.35759893,47.953,1
131,131,1692,33,Spain,10,10.0,2016-06-26,201606,33610,People's Party,PP,60,,297,5,2016.0,0.854,0.712,33.015,0.0,,137.0,350.0,1,120,2023-1,2377.0,0.841,0.0,0.0,0.168,4.417,0.0,0.084,3.113,3.071,0.0,0.0,2.861,3.702,0.799,0.0,0.042,0.589,5.974,1.767,0.673,0.294,2.314,2.398,0.084,0.042,0.0,0.421,4.67,0.042,6.689,11.191,0.084,0.0,2.272,0.0,2.23,1.851,3.955,5.048,10.938,0.463,3.87,0.0,1.641,0.0,0.252,0.0,3.281,2.061,0.0,0.0,1.557,0.0,2.692,0.547,0.799,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0,0.883,1.977,2.945,0.0,0.421,0.337,0.631,0.0,0.042,0.0,0.0,0.0,0.0,2.23,1.388,0.252,0.0,0.0,3.281,0.0,2.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.692,0.0,-4.249,2.566,2.566,15.987,0.084,2023a,W1EUTW,0.35759893,68.993,1
132,132,1693,33,Spain,10,10.0,2016-06-26,201606,33902,Basque Nationalist Party,PNV/EAJ,90,,297,5,2016.0,0.854,0.712,1.193,0.0,,5.0,350.0,1,120,2023-1,443.0,1.354,0.0,0.0,0.0,0.0,0.0,0.0,0.677,3.16,0.0,0.0,8.352,6.772,0.0,0.0,14.898,0.0,3.612,0.451,0.677,0.0,2.935,2.257,0.0,0.451,0.0,0.903,3.837,2.935,6.546,10.835,0.226,0.0,4.515,0.0,6.546,1.129,0.0,2.032,9.029,0.451,1.129,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.0,3.16,0.0,0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.352,5.869,0.0,0.0,0.903,0.677,0.0,0.0,0.0,0.0,0.0,0.0,6.546,0.0,0.0,0.0,0.0,0.0,0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903,0.0,-5.418,2.483,4.515,11.061,0.0,2023a,GMRP9D,0.35759893,48.983,1
133,133,1694,33,Spain,10,10.0,2016-06-26,201606,33905,Catalan Republican Left,ERC,90,,297,5,2016.0,0.854,0.712,2.628,0.0,,9.0,350.0,1,120,2023-1,746.0,1.475,0.0,0.0,0.536,0.134,0.67,0.804,4.29,2.145,0.0,0.0,2.011,4.155,0.0,0.402,23.727,0.0,5.496,3.083,1.877,0.0,2.413,7.775,0.67,1.206,0.0,0.0,1.206,0.0,2.145,4.826,0.536,0.0,0.0,0.0,1.609,2.413,1.743,4.692,8.579,0.0,2.681,0.0,0.0,0.134,0.0,0.0,0.0,1.475,2.279,0.134,1.475,0.0,1.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536,0.0,0.134,1.877,3.217,0.0,0.0,0.938,1.877,0.0,0.0,0.0,0.0,0.0,0.0,1.609,0.0,0.0,0.134,0.0,0.0,0.402,1.072,0.402,0.938,1.34,0.0,0.0,0.134,0.0,1.206,0.0,-24.263,8.981,0.0,13.271,1.475,2023a,IFV115,0.35759893,37.53600000000001,1
134,134,1695,33,Spain,10,10.0,2016-06-26,201606,33907,Canarian Coalition and Canarian Nationalist Party,CC-PNC,90,,297,5,2016.0,0.854,0.712,0.325,0.0,,1.0,350.0,1,120,2023-1,662.0,1.208,0.0,0.0,0.0,0.0,0.0,0.151,1.964,0.755,0.0,0.0,1.057,1.36,0.0,0.302,12.689,0.0,1.511,0.453,5.287,0.302,3.927,0.906,0.0,1.057,3.625,0.0,8.912,0.151,4.683,13.293,0.755,0.0,0.302,0.0,3.927,0.302,1.208,9.97,7.553,0.302,3.172,0.0,0.0,0.0,0.0,0.151,0.906,0.453,0.0,0.0,2.417,0.0,4.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057,1.208,0.0,0.0,0.151,5.287,0.0,0.0,0.0,0.0,0.0,0.0,3.927,0.0,0.0,0.0,0.0,0.906,0.151,0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.985,0.0,-9.366,1.662,0.604,17.523,0.151,2023a,LMMMQ2,0.35759893,63.13899999999999,1
135,135,1696,33,Spain,10,10.0,2016-06-26,201606,33911,Democratic Convergence of Catalonia,CDC,90,,297,5,2016.0,0.854,0.712,2.01,0.0,,8.0,350.0,1,120,2023-1,2044.0,0.245,0.0,0.0,0.0,0.489,0.245,0.098,0.978,0.391,0.0,0.0,2.153,2.104,0.049,0.098,29.599,0.0,2.299,0.93,1.321,0.098,2.984,6.36,0.0,0.587,0.049,0.538,2.74,0.196,2.495,9.295,0.294,0.0,1.321,0.0,2.544,3.18,2.104,3.327,13.307,0.049,1.712,0.0,0.0,0.098,0.0,0.147,0.832,0.734,0.391,0.0,2.202,0.0,0.832,0.245,0.196,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.153,1.957,0.0,0.0,0.147,1.321,0.0,0.0,0.0,0.0,0.0,0.391,2.153,0.0,0.0,0.0,0.098,0.832,0.245,0.734,0.0,0.196,0.196,0.0,0.0,0.0,0.0,0.832,0.0,-16.781,6.654,1.419,16.634,0.342,2023a,2HJISB,0.35759893,35.66499999999999,1
